"Clave"	"Nombre.x"	"X1994.Consultas.por.médico"	"X1994.Consultas.por.unidad.médica"	"X1994.Médicos.por.unidad.médica"	"X1995.Consultas.por.médico"	"X1995.Consultas.por.unidad.médica"	"X1995.Médicos.por.unidad.médica"	"X1996.Consultas.por.médico"	"X1996.Consultas.por.unidad.médica"	"X1996.Médicos.por.unidad.médica"	"X1997.Consultas.por.médico"	"X1997.Consultas.por.unidad.médica"	"X1997.Médicos.por.unidad.médica"	"X1998.Consultas.por.médico"	"X1998.Consultas.por.unidad.médica"	"X1998.Médicos.por.unidad.médica"	"X1999.Consultas.por.médico"	"X1999..Consultas.por.unidad.médica"	"X1999.Médicos.por.unidad.médica"	"X2000.Consultas.por.médico"	"X2000.Consultas.por.unidad.médica"	"X2000.Médicos.por.unidad.médica"	"X2001.Consultas.por.médico"	"X2001.Consultas.por.unidad.médica"	"X2001.Médicos.por.unidad.médica"	"X2002.Consultas.por.médico"	"X2002.Consultas.por.unidad.médica"	"X2002.Médicos.por.unidad.médica"	"X2003.Consultas.por.médico"	"X2003.Consultas.por.unidad.médica"	"X2003.Médicos.por.unidad.médica"	"X2004.Consultas.por.médico"	"X2004.Consultas.por.unidad.médica"	"X2004.Médicos.por.unidad.médica"	"X2005.Consultas.por.médico"	"X2005.Consultas.por.unidad.médica"	"X2005.Médicos.por.unidad.médica"	"X2006.Consultas.por.médico"	"X2006.Consultas.por.unidad.médica"	"X2006.Médicos.por.unidad.médica"	"X2007.Consultas.por.médico"	"X2007.Consultas.por.unidad.médica"	"X2007.Médicos.por.unidad.médica"	"X2008.Consultas.por.médico"	"X2008.Consultas.por.unidad.médica"	"X2008.Médicos.por.unidad.médica"	"X2009.Consultas.por.médico"	"X2009.Consultas.por.unidad.médica"	"X2009.Médicos.por.unidad.médica"	"X2010.Consultas.por.médico"	"X2010.Consultas.por.unidad.médica"	"X2010.Médicos.por.unidad.médica"
"531"	13084	"Zimapán"	1185.4	3386.7	2.9	1508.8	3118.1	2.1	1130.2	2526.2	2.2	1331.7	2913.1	2.2	1681.9	3924.5	2.3	2182.7	4511	2.1	2160.6	5761.5	2.7	2817.5	6198.5	2.2	2702.2	6485.2	2.4	3116.8	6233.5	2	2535.6	5916.4	2.3	2544	5936	2.3	2601.7	5203.3	2	2785.8	5943.1	2.1	3229.2	4305.6	1.3	3418.4	4557.9	1.3	3475.2	4799.1	1.4
"532"	14001	"Acatic"	NA	NA	NA	NA	16584	NA	3801	5701.5	1.5	2658.2	3544.3	1.3	168.7	506	3	3791.5	15166	4	5198.8	20795	4	5599.7	16799	3	1846.6	3231.5	1.8	6204.9	13961	2.2	4876.5	10728.4	2.2	4665.8	9331.7	2	2934.7	10564.8	3.6	2748	8793.6	3.2	3739.5	8227	2.2	2945.4	8247.2	2.8	3392.1	9497.8	2.8
"533"	14002	"Acatlán de Juárez"	6734.3	NA	NA	4930.9	7889.4	1.6	3335.7	10841	3.2	2790.6	11162.2	4	2372.5	10676.2	4.5	6596.8	26387	4	4127.8	16511	4	4328.9	15151.2	3.5	7960.4	9950.5	1.2	7867	15734	2	4021.7	9652	2.4	3585.1	10755.4	3	2197.4	10547.6	4.8	2056.9	10284.6	5	6221.2	9954	1.6	2431.3	10697.8	4.4	2655.5	11684.2	4.4
"534"	14003	"Ahualulco de Mercado"	5010.6	NA	NA	5449.7	19074	3.5	2788.5	11154	4	2716.4	11544.5	4.2	2628.9	10515.5	4	5881.9	19606.3	3.3	4147.9	11061.2	2.7	4234.5	13409.3	3.2	3602.2	7804.7	2.2	3537.8	10023.8	2.8	2685.9	8825.1	3.3	2908.2	8361.1	2.9	2639.4	9803.4	3.7	2635.7	9789.9	3.7	3160.9	8297.2	2.6	2414.2	9053.1	3.8	2531.3	9402	3.7
"535"	14004	"Amacueca"	566.5	NA	NA	NA	NA	NA	1454	484.7	0.3	351.3	351.3	1	66	44	0.7	2481	4962	2	3795	5692.5	1.5	3715	5572.5	1.5	272.3	408.5	1.5	2830.7	4246	1.5	3583.3	3583.3	1	1884.3	2826.5	1.5	2562	4270	1.7	2735.2	6838	2.5	2477.4	6193.5	2.5	2415	6037.5	2.5	2734.2	6835.5	2.5
"536"	14005	"Amatitán"	1434.2	NA	NA	2640.2	13201	5	3723.5	4964.7	1.3	5664.7	5664.7	1	2592.8	5185.7	2	4374.6	10936.5	2.5	2965.1	5189	1.8	2628	5913	2.2	3313.5	3313.5	1	3424.9	6849.8	2	2298.9	6322	2.8	3019.5	7548.8	2.5	2423.1	8481	3.5	2101.2	7144.2	3.4	3752.6	6754.6	1.8	2042.8	6945.6	3.4	2157.5	7551.3	3.5
"537"	14006	"Ameca"	1808.6	NA	NA	1197.7	95221	79.5	4977.2	30969.1	6.2	1628.4	9770.3	6	988.2	7247	7.3	4620.4	27722.6	6	2773.6	18658.5	6.7	2587.3	18887	7.3	1267.1	7856.3	6.2	2381.7	15589.5	6.5	2420.2	11939.7	4.9	2255.9	13084.4	5.8	2271.9	12495.2	5.5	1983.4	11636.1	5.9	2419	10245.2	4.2	2075.1	11718.3	5.6	1924.3	9835.3	5.1
"538"	14007	"San Juanito de Escobedo"	NA	NA	NA	NA	52869	NA	1926.3	1444.8	0.8	1410.8	1410.8	1	170.7	128	0.8	2056	2741.3	1.3	2410.8	3616.2	1.5	2759.4	4829	1.8	1203.4	1504.2	1.2	3467.6	3467.6	1	3643	4371.6	1.2	4770	4770	1	2601.6	6243.8	2.4	2296.1	5357.5	2.3	3154.2	5677.6	1.8	2056.4	4798.3	2.3	2025.7	5266.8	2.6
"539"	14008	"Arandas"	5320.6	NA	NA	5418.9	18966	3.5	2141.3	4710.9	2.2	2437.2	4874.5	2	2031.7	5079.3	2.5	6145.6	12291.2	2	3900.7	10835.3	2.8	4023	12963.1	3.2	2312.1	5317.9	2.3	4087.8	11445.7	2.8	3139.5	8297.2	2.6	3598.4	10024.1	2.8	3610.6	9800.2	2.7	2902	10399	3.6	6263.4	12526.9	2	3683.1	13095.3	3.6	4148.3	14749.7	3.6
"540"	14009	"EL Arenal"	3698	NA	NA	3187.2	12749	4	1813	NA	NA	1575.4	3150.8	2	1781.4	3206.6	1.8	5770.4	7213	1.2	3267.1	7187.6	2.2	2964.3	7707.2	2.6	NA	3362.6	NA	NA	7701	NA	2599.1	8317	3.2	2764.9	6451.5	2.3	2272.2	8634.4	3.8	2313.4	8097	3.5	2326.8	6592.7	2.8	1988	7951.8	4	2727.3	9818.4	3.6
"541"	14010	"Atemajac de Brizuela"	41.5	NA	NA	NA	6933	NA	426.5	284.3	0.7	323.5	215.7	0.7	58	38.7	0.7	2540.5	5081	2	3239.6	8099	2.5	2686.7	8060	3	NA	NA	2.5	2731.2	6828	2.5	3113.6	5189.3	1.7	3662.4	6104	1.7	4408.8	7348	1.7	2970.2	7920.7	2.7	2495.7	8319	3.3	2443.4	8144.7	3.3	2315	6173.3	2.7
"542"	14011	"Atengo"	NA	NA	NA	NA	12	NA	470.5	313.7	0.7	309	206	0.7	31.5	21	0.7	1415.7	2123.5	1.5	1631.2	3262.5	2	1874.8	4687	2.5	25.7	38.5	1.5	2084.2	2779	1.3	2841.3	4262	1.5	2413.2	4826.5	2	2792.5	5585	2	2207.4	5518.5	2.5	2680.2	6700.5	2.5	2793.6	6984	2.5	3089.6	5149.3	1.7
"543"	14012	"Atenguillo"	4428	NA	NA	NA	NA	NA	600.5	400.3	0.7	437.5	291.7	0.7	43	28.7	0.7	2117	2117	1	2113	2113	1	2395.5	2395.5	1	NA	NA	1	2189.7	3284.5	1.5	2279.7	2279.7	1	2963	2963	1	2819.8	3759.7	1.3	2295.2	3060.3	1.3	2426.2	3235	1.3	2710.3	3613.7	1.3	2817.5	3756.7	1.3
"544"	14013	"Atotonilco el Alto"	5231	NA	NA	6306.6	16817.7	2.7	3345.5	7646.9	2.3	2973.6	8071.1	2.7	2335.2	7339.1	3.1	4187.9	13959.7	3.3	3395.6	12308.9	3.6	3672.6	11833.8	3.2	2224.9	5685.9	2.6	4109	10272.5	2.5	2856.8	7999	2.8	2597.2	10389	4	2327.3	8998.8	3.9	1624.5	7542.4	4.6	2191.6	8296.7	3.8	2062.3	8690.9	4.2	2493.4	11427.9	4.6
"545"	14014	"Atoyac"	2906	NA	NA	NA	11527	NA	1150.2	1150.2	1	737.7	1106.5	1.5	84	84	1	3465	5775	1.7	3668.3	7336.7	2	4318.4	7197.3	1.7	144.3	336.7	2.3	3031.3	6062.7	2	3338.3	5007.5	1.5	3100.5	4650.8	1.5	3960	4950	1.2	1955	3519	1.8	2581.6	5163.2	2	2629.9	7232.3	2.8	2764.9	6912.3	2.5
"546"	14015	"Autlán de Navarro"	1688	NA	NA	1036.5	48716.8	47	3632.7	34015.2	9.4	993.1	10096.6	10.2	717.7	7954.2	11.1	4882.4	34665	7.1	1531.2	18374.8	12	1508.2	17470.4	11.6	1622.3	10545.2	6.5	1576.8	13876.3	8.8	1531.4	12921.4	8.4	1424.8	13535.9	9.5	1573.6	14555.9	9.2	1457.2	17598.7	12.1	2457.1	13104.3	5.3	1628.2	14654.1	9	1507.7	13251.5	8.8
"547"	14016	"Ayotlán"	3559.3	NA	NA	5799	5799	1	927.4	1854.7	2	959	1918	2	1216	2084.6	1.7	5260.9	7014.5	1.3	3970.8	7445.2	1.9	3774.6	8021.1	2.1	1013.8	1647.4	1.6	3730.4	7460.9	2	3560.6	5826.4	1.6	3492.4	6635.6	1.9	2636.3	5991.5	2.3	1862.5	5773.8	3.1	2602	6150.3	2.4	2330.4	6355.7	2.7	2735.3	6714	2.5
"548"	14017	"Ayutla"	2731.3	NA	NA	3059	4588.5	1.5	749.9	1499.9	2	678.1	1549.9	2.3	682.2	1559.3	2.3	2291	4582	2	1839.1	4466.4	2.4	2359.1	5055.1	2.1	949.1	1491.4	1.6	3006.5	5583.4	1.9	2333.5	4148.4	1.8	2758.5	3861.9	1.4	1888.9	3987.8	2.1	1826.2	3652.3	2	2395.5	3460.2	1.4	1666.3	3166	1.9	1658.4	3151	1.9
"549"	14018	"La Barca"	2197.5	NA	NA	1095.4	66821.5	61	3449.5	17247.7	5	877.3	4002.8	4.6	NA	NA	4.8	3511.6	15802.4	4.5	2441	11797.9	4.8	2110.5	10787.1	5.1	NA	3470	NA	1963.4	9300.5	4.7	1872.6	8382	4.5	1978.3	8902.6	4.5	1633.4	7721.5	4.7	1236.8	6832	5.5	1426.2	7195.9	5	1782	8910	5	1654.1	8120.1	4.9
"550"	14019	"Bolaños"	1557.5	NA	NA	1092.6	5463	5	620	1007.5	1.6	891.4	1584.7	1.8	710.5	1154.5	1.6	2123.8	3034	1.4	2301.6	3740.1	1.6	2183.2	4093.5	1.9	591.7	813.6	1.4	2822.8	4587.1	1.6	2312.6	3153.5	1.4	1776.1	3067.7	1.7	1695.1	3082	1.8	1534.6	2813.3	1.8	1985.2	2443.3	1.2	1769.3	2895.3	1.6	1769.8	2896	1.6
"551"	14020	"Cabo Corrientes"	NA	NA	NA	NA	NA	NA	990	792	0.8	207.7	249.2	1.2	56.6	56.6	1	1669.5	2671.2	1.6	2860.8	4577.2	1.6	2527.9	5055.8	2	NA	NA	1.8	NA	NA	1.4	4937.8	3703.4	0.8	2502.3	3753.5	1.5	1925.8	3610.9	1.9	2648.4	3641.5	1.4	2441.5	3357	1.4	4112.7	3598.6	0.9	2327.8	3491.8	1.5
"552"	14021	"Casimiro Castillo"	1498.8	NA	NA	2380.3	42845	18	2005	7685.8	3.8	2000.2	8001	4	1411.2	5644.8	4	8223.5	13157.6	1.6	3057.7	11721.2	3.8	3061	11734	3.8	5517.6	7356.8	1.3	3008.4	9025.3	3	3112.6	11412.8	3.7	2940.2	12251	4.2	3007.4	11170.3	3.7	3007.5	10741	3.6	7799.7	11142.4	1.4	3353.5	11976.9	3.6	3399.8	12142	3.6
"553"	14022	"Cihuatlán"	4487.1	NA	NA	4371	10199	2.3	1796.9	4192.8	2.3	1805.2	4613.3	2.6	1230.9	4649.9	3.8	2563.8	9156.4	3.6	2574.4	10297.6	4	3768.5	14655.2	3.9	1589.1	4449.4	2.8	3459.3	11530.9	3.3	2620.5	8735.1	3.3	2723.9	8852.8	3.2	2524.8	9468	3.8	1663.1	6929.5	4.2	2661.2	7540	2.8	2281.6	9956.2	4.4	2003.1	8923	4.5
"554"	14023	"Zapotlán el Grande"	2023.9	NA	NA	1409.8	140279.5	99.5	3122.8	88063.2	28.2	1602.4	45506.8	28.4	1103.6	47454.2	43	4088.3	105275	25.8	1554.2	59317.7	38.2	1657.3	65297	39.4	4716.3	38516.7	8.2	1773.2	42336.1	23.9	1681.1	20865.9	12.4	1649.9	21933.8	13.3	1772.5	33355.8	18.8	1786.3	39498	22.1	3456.4	34249.8	9.9	1844	42411.8	23	1702.7	39843.9	23.4
"555"	14024	"Cocula"	3674.4	NA	NA	3263.9	8703.7	2.7	910.3	4551.7	5	796	4662.4	5.9	751	4399	5.9	2539.9	17779.4	7	2482.5	14540.4	5.9	1537.5	9005.1	5.9	532.5	4031.9	7.6	1672	10449.8	6.2	1645.1	10053.6	6.1	1488.9	9678	6.5	1605.2	10701.2	6.7	1452.4	8714.3	6	1713	8564.9	5	1586.4	11986.3	7.6	1126.1	7319.5	6.5
"556"	14025	"Colotlán"	1552.3	NA	NA	595.8	17873.5	30	6794.9	21517.3	3.2	783	2572.7	3.3	692.9	3118.2	4.5	2110	8439.9	4	1685.7	6321.2	3.8	1963.2	7607.4	3.9	745.7	2237.2	3	2375.9	7127.7	3	2353.2	6203.8	2.6	2471.9	7191.1	2.9	2425.7	7497.5	3.1	1629.4	7060.9	4.3	1263.9	5477	4.3	1177.6	6069.2	5.2	988.5	4518.7	4.6
"557"	14026	"Concepción de Buenos Aires"	NA	NA	NA	NA	2096	NA	2868	1434	0.5	NA	NA	0.5	NA	NA	1	1994.3	5983	3	3838.3	11515	3	2648.4	13242	5	NA	NA	4	2627	13135	5	2468.8	6172	2.5	3694	7388	2	2878.4	7196	2.5	2535.8	6339.5	2.5	3127.5	6255	2	2469.2	6173	2.5	2869.7	8609	3
"558"	14027	"Cuautitlán de García Barragán"	NA	NA	NA	NA	NA	NA	355.8	406.6	1.1	118.5	237	2	20	45.7	2.3	1757.6	4268.4	2.4	3927.4	9538	2.4	4477.1	9593.7	2.1	115.1	263.1	2.3	4136.8	10046.4	2.4	4347.9	5279.6	1.2	3694.6	5541.9	1.5	2959.7	5496.6	1.9	2685.3	3759.5	1.4	2754.4	4131.6	1.5	3002.5	5004.2	1.7	2430	4212	1.7
"559"	14028	"Cuautla"	NA	NA	NA	NA	122076	NA	771	257	0.3	68.5	45.7	0.7	11.6	27	2.3	1461	2922	2	2472.8	4945.5	2	740.3	5182	7	NA	NA	2	2847	5694	2	2327.5	3103.3	1.3	1824.8	2433	1.3	1867.2	2489.7	1.3	1652.3	1652.3	1	1735.3	1735.3	1	2037.3	2037.3	1	1627	1627	1
"560"	14029	"Cuquío"	2853	NA	NA	NA	4019.5	NA	304.8	342.9	1.1	166	221.3	1.3	121.2	148.1	1.2	3212.1	5621.2	1.8	4097.5	6146.2	1.5	3257.4	5293.2	1.6	51.9	84.4	1.6	3556.5	5779.2	1.6	3471.2	5013.9	1.4	4836.1	5803.3	1.2	2888	4620.8	1.6	4789.5	4257.3	0.9	1909.2	3818.5	2	3237.8	4209.1	1.3	2782	3540.7	1.3
"561"	14030	"Chapala"	2549.6	NA	NA	5302.9	11666.4	2.2	3190.5	7976.2	2.5	2826.2	6500.3	2.3	2848.3	8901	3.1	7227.5	15659.5	2.2	3854.2	12044.4	3.1	3676.8	11949.5	3.2	4407.2	7345.3	1.7	3387.4	7527.7	2.2	2435.5	8037.2	3.3	3297.4	6594.8	2	1941.3	5824	3	2146.5	6081.8	2.8	3203	6697.1	2.1	2743.3	7406.9	2.7	2442.3	7327	3
"562"	14031	"Chimaltitán"	NA	NA	NA	NA	2988	NA	NA	NA	1.4	NA	NA	1	NA	NA	0.8	7938.4	9923	1.2	2909.4	3636.8	1.2	2961.6	3702	1.2	NA	NA	1	2075	3631.2	1.8	1977.4	2768.4	1.4	1294.1	2588.2	2	1587.2	3174.4	2	1843.9	2581.4	1.4	1780.6	2492.8	1.4	2532.6	2532.6	1	1779.2	2135	1.2
"563"	14032	"Chiquilistlán"	3502	NA	NA	NA	NA	NA	1060	706.7	0.7	403	403	1	105	70	0.7	1908.2	3816.5	2	3005.8	6011.5	2	2943	5886	2	NA	NA	2	3279.2	6558.5	2	2653	3316.2	1.2	2059	3088.5	1.5	3019.2	5032	1.7	3420.5	4560.7	1.3	3396.5	4528.7	1.3	3494.5	4659.3	1.3	3160.3	4213.7	1.3
"564"	14033	"Degollado"	NA	NA	NA	NA	NA	NA	1274.1	2229.8	1.8	920.3	1610.5	1.8	NA	NA	1.8	1751.9	4379.8	2.5	3441.6	6883.2	2	3090.4	8035	2.6	642.6	1542.2	2.4	3487.7	8370.4	2.4	2963.7	5556.9	1.9	3488.9	6479.4	1.9	2334.2	5187	2.2	1782	5600.7	3.1	2711.9	6973.6	2.6	2272.9	6493.9	2.9	2492.1	7120.3	2.9
"565"	14034	"Ejutla"	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	2	901.2	3605	4	1302.8	5211	4	2074	8296	4	NA	NA	4	1701.5	6806	4	1623.8	3247.5	2	1642	3284	2	1520.8	3041.5	2	1112	2780	2.5	1061.4	2653.5	2.5	1111.8	2779.5	2.5	1224	3060	2.5
"566"	14035	"Encarnación de Díaz"	6349	NA	NA	5904.5	11809	2	1556.2	3285.2	2.1	1512.8	3697.9	2.4	1147.4	3442.3	3	2942.2	9194.2	3.1	3048.2	9822	3.2	2841.2	10733.3	3.8	1130.7	3517.7	3.1	3107.7	12085.7	3.9	2509.4	1224.1	0.5	3375.4	7956.4	2.4	2945.3	8382.7	2.8	1959.5	6783	3.5	2421.8	6400.4	2.6	2422.8	8386.7	3.5	2214.8	8305.6	3.8
"567"	14036	"Etzatlán"	5090.7	NA	NA	8524.5	5683	0.7	2182.5	5456.2	2.5	2251.7	5629.2	2.5	1916.1	5748.2	3	5862.3	13678.7	2.3	3369.8	10952	3.2	3575.5	10726.5	3	2456.7	5527.5	2.2	3131.9	8143	2.6	2392.5	7177.4	3	3114.3	6747.7	2.2	2347	7041	3	2303.2	8752	3.8	3442	8949.2	2.6	2045.3	8999.2	4.4	2463.1	8374.4	3.4
"568"	14037	"El Grullo"	3321.2	NA	NA	4356.4	10891	2.5	1622.9	6897.5	4.2	2486.2	8080.2	3.2	NA	NA	4	5058.5	16861.7	3.3	3666.9	13751	3.8	3834.2	15336.8	4	NA	8080.2	NA	NA	NA	2.8	3537.1	12026	3.4	3052.2	10900.6	3.6	2605.8	13029	5	1513.5	9837.5	6.5	2180.1	8097.6	3.7	2164.7	11545.2	5.3	2089.2	12953.2	6.2
"569"	14038	"Guachinango"	NA	NA	NA	NA	NA	NA	876	438	0.5	387.5	258.3	0.7	7.2	12	1.7	1507	3014	2	2617.2	5234.5	2	2488.2	4976.5	2	NA	NA	2	4638.5	4638.5	1	4533.5	3022.3	0.7	4249.3	4249.3	1	2472.7	4945.3	2	2513.4	4189	1.7	2435.2	4058.7	1.7	2564.4	4274	1.7	2406.8	3008.5	1.3
"570"	14039	"Guadalajara"	1409	NA	NA	1241	76652.7	61.8	1654.1	89918.9	54.4	2173.7	66297.7	30.5	1065.1	53724.5	50.4	2800.1	186803.5	66.7	1229.7	68209	55.5	1245.6	83135.9	66.7	2745.1	71477.8	26	1107.6	52276.7	47.2	1162.9	45207	38.9	1173.6	45831.5	39.1	1167.6	67187.1	57.5	1252.4	73516.1	58.7	2669.2	80133.6	30	1464	89192.9	60.9	1293.3	87324	67.5
"571"	14040	"Hostotipaquillo"	NA	NA	NA	NA	64620	NA	316	237	0.8	NA	NA	0.8	NA	NA	1	1599	2665	1.7	2235.3	4470.7	2	3569.8	5949.7	1.7	NA	NA	1.7	2894	4823.3	1.7	3190.4	3988	1.2	2797.3	4196	1.5	3229	4843.5	1.5	2640.6	4621	1.8	2364.3	4137.5	1.8	2698.6	4722.5	1.8	2634.1	3687.8	1.4
"572"	14041	"Huejúcar"	NA	NA	NA	NA	18520	NA	183.1	396.7	2.2	274.7	274.7	1	132.8	132.8	1	1619.7	1943.6	1.2	1790.4	2506.6	1.4	1730.1	2422.2	1.4	121.3	145.6	1.2	1698.3	2377.6	1.4	1528.3	1783	1.2	1560.9	1821	1.2	1938.9	2585.2	1.3	1145.3	2481.5	2.2	1105.1	2394.3	2.2	1943.7	2267.7	1.2	1358.7	2264.5	1.7
"573"	14042	"Huejuquilla el Alto"	NA	NA	NA	NA	7924	NA	330	247.5	0.8	91.4	160	1.8	50.7	101.4	2	1559.8	3565.3	2.3	1487.6	4037.9	2.7	1717.2	4415.6	2.6	59.7	127.9	2.1	2125.6	5465.9	2.6	2271	5109.8	2.2	2110.6	5276.5	2.5	1850.3	4728.7	2.6	1006.5	4403.5	4.4	936	4055.9	4.3	1443.9	4973.4	3.4	1249.8	4165.9	3.3
"574"	14043	"La Huerta"	2635.5	NA	NA	2790.8	5581.7	2	926.8	2106.5	2.3	1050.3	2387.1	2.3	NA	NA	1.8	2715.4	5702.4	2.1	2609.7	5219.4	2	2564	6114.1	2.4	NA	1843.7	NA	3233.4	5774	1.8	2315.9	4359.4	1.9	2190.3	4380.5	2	2068.6	4482	2.2	1919.6	4863	2.5	2894.7	4767.7	1.6	2313.6	5012.8	2.2	1996.1	4990.2	2.5
"575"	14044	"Ixtlahuacán de los Membrillos"	NA	NA	NA	NA	NA	NA	441.9	505	1.1	320.6	412.1	1.3	365.8	470.3	1.3	2015.4	3167	1.6	2831.4	4089.8	1.4	2822.9	4704.9	1.7	431.3	766.8	1.8	2698.8	3898.2	1.4	3772.7	4904.5	1.3	1938.5	3101.6	1.6	1837.5	2839.7	1.5	1455.3	3347.2	2.3	1148.3	2756	2.4	2701	2430.9	0.9	2633.8	2370.4	0.9
"576"	14045	"Ixtlahuacán del Río"	4127.5	NA	NA	4027.5	4027.5	1	855	1343.6	1.6	819.6	1288	1.6	830.5	1305	1.6	3048.8	5226.6	1.7	3568.9	5551.6	1.6	4120.9	6181.4	1.5	867.5	1192.9	1.4	4199.4	6299.1	1.5	3901.9	5462.7	1.4	5653.3	5139.4	0.9	2913.4	5535.5	1.9	3813.4	5338.7	1.4	4538.8	5446.5	1.2	3599.2	6118.7	1.7	3426.4	5824.8	1.7
"577"	14046	"Jalostotitlán"	3606.2	NA	NA	4202.8	8405.5	2	1751.7	3853.8	2.2	2137.5	4702.4	2.2	1809.5	3981	2.2	4797.9	9595.8	2	4093.9	9825.4	2.4	4343	9554.6	2.2	2896.6	4055.2	1.4	4027.8	8055.7	2	2540.6	6532.9	2.6	2157.8	6781.7	3.1	2423.9	5453.9	2.2	2375.6	4751.1	2	3199.1	5998.4	1.9	2232.8	7336.3	3.3	2549.7	7284.7	2.9
"578"	14047	"Jamay"	8433	NA	NA	5811.3	17434	3	2441.6	4883.2	2	2343	5271.8	2.2	2712.9	5425.8	2	4514.8	13544.3	3	2984.5	7461.3	2.5	3690.3	9594.8	2.6	2283.2	4109.8	1.8	3234.9	8410.8	2.6	3058.3	8563.2	2.8	4197.3	8394.6	2	2333.6	7000.7	3	1982	9117.2	4.6	2866.9	9747.4	3.4	2801.3	11205.2	4	3054.1	12216.4	4
"579"	14048	"Jesús María"	NA	NA	NA	NA	16338	NA	1567.5	1343.6	0.9	1046.7	897.1	0.9	325	232.1	0.7	2133.2	2844.3	1.3	2640.3	3630.4	1.4	4187	4710.4	1.1	999.8	1249.8	1.2	3083.7	5011	1.6	2669.9	4538.9	1.7	2803.8	4333.1	1.5	2385.4	4337	1.8	1843.4	3351.5	1.8	2501.1	3410.6	1.4	1792	3942.4	2.2	2037.6	4482.7	2.2
"580"	14049	"Jilotlán de los Dolores"	NA	NA	NA	NA	75624	NA	938	469	0.5	404	303	0.8	8.6	10.8	1.2	1287.8	2575.7	2	2816.7	6572.3	2.3	2915.9	6803.7	2.3	14	37.3	2.7	2545.8	6788.7	2.7	2418.5	3224.7	1.3	2146.3	3219.5	1.5	2024.2	3036.3	1.5	1620.9	2431.3	1.5	1747.5	2330	1.3	2318.1	2704.5	1.2	3501.8	2334.5	0.7
"581"	14050	"Jocotepec"	4081	NA	NA	10864	10864	1	1451.4	2741.6	1.9	2046.1	3410.2	1.7	1733.1	3658.8	2.1	3280.7	6151.2	1.9	2694.5	5658.4	2.1	3989.7	7979.4	2	1889	2728.6	1.4	6806.5	9529.1	1.4	3782.9	6430.9	1.7	4090.8	6363.4	1.6	2897.8	8113.9	2.8	2827.3	8481.8	3	4933.4	8386.7	1.7	3003	8708.6	2.9	2555.5	8433.2	3.3
"582"	14051	"Juanacatlán"	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	1807.7	2711.5	1.5	3417	5125.5	1.5	2637.3	3956	1.5	68	102	1.5	1352.4	2254	1.7	1623.8	4059.5	2.5	2464.2	3285.7	1.3	2286.6	5716.5	2.5	3096.3	4644.5	1.5	3037.4	7593.5	2.5	2761	5522	2	2155.4	5388.5	2.5
"583"	14052	"Juchitlán"	NA	NA	NA	NA	NA	NA	718.7	718.7	1	132.7	132.7	1	73.7	73.7	1	3307.7	4961.5	1.5	3889	5833.5	1.5	4391.7	6587.5	1.5	NA	NA	2	2354.4	5886	2.5	2502.2	6255.5	2.5	2149.3	6448	3	2117	6351	3	2640.5	7921.5	3	2966.8	8900.5	3	2732.3	8197	3	2945.3	8836	3
"584"	14053	"Lagos de Moreno"	1953.1	NA	NA	1581.9	69075.3	43.7	3304.1	27334	8.3	1909.1	13216.6	6.9	1604	10884	6.8	4947.8	21440.5	4.3	2882.4	18989.8	6.6	3142.8	20821	6.6	2423.6	11120.2	4.6	3387.8	19762	5.8	2901.3	13613.6	4.7	2977.8	14316.5	4.8	1689.8	13894.2	8.2	1759.4	15904.6	9	4390	14381	3.3	1954	17027.6	8.7	1849.4	16314.1	8.8
"585"	14054	"El Limón"	NA	NA	NA	NA	62702	NA	1237.3	1856	1.5	606.2	NA	NA	NA	NA	1.2	1704.8	3409.7	2	4486	7476.7	1.7	4023.2	8046.3	2	NA	41.3	NA	NA	NA	2	3160.3	4740.5	1.5	3817.4	3817.4	1	2474.9	4331	1.8	2262.7	3959.8	1.8	2099	3673.2	1.8	1851.3	3702.5	2	1987.5	3975	2
"586"	14055	"Magdalena"	4000.8	NA	NA	2796	5592	2	446.6	3215.8	7.2	561.2	3928.6	7	499.5	3696.4	7.4	2539.5	17776.8	7	2118.3	15251.6	7.2	1987.6	13118	6.6	542.5	2983.5	5.5	1918.3	11829.3	6.2	1888.5	9982.1	5.3	1858.4	10619.3	5.7	1370.7	9986.3	7.3	918	7475.3	8.1	1167.9	8675.7	7.4	1163	10466.6	9	1013.6	8253.6	8.1
"587"	14056	"Santa María del Oro"	NA	NA	NA	NA	25080	NA	NA	NA	1	NA	NA	1.5	NA	NA	1.5	915.4	4577	5	2468.2	9873	4	2855	11420	4	NA	NA	4	1806.4	9032	5	1834.4	3057.3	1.7	1966.8	2622.3	1.3	1353.6	2256	1.7	1611.5	2148.7	1.3	1940.2	2587	1.3	3036	2277	0.8	2240.3	2240.3	1
"588"	14057	"La Manzanilla de la Paz"	NA	NA	NA	NA	10584	NA	NA	NA	0.7	NA	NA	0.7	NA	NA	1	1643	2464.5	1.5	3215	4822.5	1.5	3085	6170	2	NA	NA	NA	NA	5298.5	NA	2529.8	5059.5	2	2553.2	6383	2.5	1888.7	4407	2.3	1829.8	5489.5	3	1890.8	4727	2.5	2911.3	4367	1.5	2665.3	5330.5	2
