Clave	Nombre	Pop over 5, 1995	Sabe leer y escribir	No sabe leer y escribir	No especificado en condición para leer y escribir	Población over 4, 1995	Asiste	No asiste	No especificado en asistencia escolar	Education level (over 4)	Sin escolaridad a/	Preescolar	Primaria b/	Con instrucción posprimaria	No especificado en nivel de escolaridad	With college degree (over 18)	with graduate studies (over 18)	Average education level (14 or more)	Población de 5 y más años por condición de habla indígena	Habla lengua indígena	No habla lengua indígena	No especificado	Pop over 5, 2000	Sabe leer y escribir 2	No sabe leer y escribir 2	No especificado en condición para leer y escribir 2	Pop over 4	Asiste2	No asiste 2	No especificado en asistencia escolar 2	Población over 4	Sin escolaridad a/ 2	Preescolar2	Primaria b/ 2	Con instrucción posprimaria 2	No especificado en nivel de escolaridad 2	With college degree (over 18) 2	with graduate studies (over 18) 2	Average education level (14 or more) 2	Población de 5 y más años por condición de habla indígena 2	Habla lengua indígena 2	No habla lengua indígena 2	No especificado 2	Pop over 5, 2005	Sabe leer y escribir 3	No sabe leer y escribir 3	No especificado en condición para leer y escribir 3	Pop over 4 2	Asiste3	No asiste 3	No especificado en asistencia escolar 3	Población over 4 2	Sin escolaridad a/ 3	Preescolar3	Primaria b/ 3	Con instrucción posprimaria 3	No especificado en nivel de escolaridad 3	With college degree (over 18) 3	with graduate studies (over 18) 3	Average education level (14 or more) 3	Población de 5 y más años por condición de habla indígena 3	Habla lengua indígena 3	No habla lengua indígena 3	No especificado 3	Pop over 5, 2010	Sabe leer y escribir 4	No sabe leer y escribir 4	No especificado en condición para leer y escribir 4	Pop over 4 3	Asiste4	No asiste 4	No especificado en asistencia escolar 4	Población over 4 3	Sin escolaridad a/ 4	Preescolar4	Primaria b/ 4	Con instrucción posprimaria 4	No especificado en nivel de escolaridad 4	With college degree (over 18) 4	with graduate studies (over 18) 4	Average education level (14 or more) 4	Población de 5 y más años por condición de habla indígena 4	Habla lengua indígena 4	No habla lengua indígena 4	No especificado 4
14002	Acatlán de Juárez	15454	14055	1363	36	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	15903	4	15814	85	17191	15980	1184	27	17696	6050	11581	65	17696	945	893	9325	6376	157	519	35	6.8	17696	62	16852	782	19674	18421	1239	14	20123	7659	12235	229	20123	799	927	9192	8815	390	698	49	7.4	20123	672	19315	136	20577	19386	1005	186	21005	7358	13417	230	21005	710	1031	8768	10381	115	1097	53	8.1	21005	503	20431	71
14003	Ahualulco de Mercado	17294	15626	1636	32	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	17731	10	17580	141	17260	15850	1388	22	17724	5690	11972	62	17724	1174	934	8981	6484	151	815	76	6.8	17724	86	17596	42	18142	16681	1444	17	18577	6010	12413	154	18577	863	869	8220	8258	367	1211	53	7.6	18577	38	18432	107	19219	17738	1105	376	19614	6353	13081	180	19614	756	977	7785	9777	319	1598	116	8.2	19614	17	19536	61
14004	Amacueca	4391	3955	430	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4543	2	4523	18	4680	4181	495	4	4796	1363	3413	20	4796	371	253	2904	1242	26	86	8	5.8	4796	10	4773	13	4475	4119	354	2	4579	1355	3210	14	4579	249	182	2570	1525	53	138	6	6.4	4579	2	4554	23	4896	4550	316	30	5002	1407	3557	38	5002	252	282	2435	2008	25	229	19	7.2	5002	4	4982	16
14005	Amatitán	9473	8512	934	27	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	9775	3	9718	54	10550	9576	957	17	10878	3458	7343	77	10878	895	602	5898	3365	118	306	27	6.3	10878	50	10779	49	11457	10344	1082	31	11773	3907	7793	73	11773	650	592	5631	4696	204	490	11	7.1	11773	41	11689	43	12736	11782	860	94	13075	4346	8633	96	13075	708	781	5422	6124	40	688	63	7.9	13075	20	13003	52
14006	Ameca	49336	44627	4699	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	50505	54	50400	51	49065	45210	3810	45	50231	14795	35200	236	50231	3316	2973	25913	17582	447	2151	146	6.7	50231	175	49943	113	47109	43472	3589	48	48214	14373	33631	210	48214	2546	2196	22502	20243	727	3108	133	7.3	48214	183	47877	154	50826	47258	3003	565	51845	15287	36299	259	51845	2285	2475	22092	24374	619	4047	317	7.9	51845	152	51565	128
14007	San Juanito de Escobedo	7737	6882	848	7	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	7933	4	7906	23	7269	6563	701	5	7473	2260	5160	53	7473	564	430	4116	2327	36	230	18	6.1	7473	16	7449	8	7259	6528	723	8	7458	2361	5056	41	7458	381	409	3761	2739	168	281	9	6.7	7458	16	7394	48	7793	7060	467	266	7978	2523	5415	40	7978	374	459	3543	3581	21	433	21	7.5	7978	25	7917	36
14008	Arandas	59860	49265	10531	64	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	61774	35	61418	321	64344	55483	8757	104	66198	19305	46492	401	66198	9023	3108	38683	14755	629	1481	110	5.2	66198	215	65689	294	67912	59706	8077	129	69786	21010	48051	725	69786	6936	3552	36872	20783	1643	2527	133	6.1	69786	280	69022	484	63806	56982	6284	540	65361	19891	45049	421	65361	6101	3582	31520	23885	273	3509	253	6.8	65361	240	64859	262
14009	EL Arenal	11480	10300	1052	128	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	11821	5	11348	468	12265	11229	1017	19	12646	4115	8465	66	12646	892	654	6704	4267	129	343	38	6.4	12646	30	12576	40	12805	11831	945	29	13147	4355	8661	131	13147	784	554	6102	5494	213	655	22	7.2	13147	28	12994	125	15001	13946	984	71	15393	4944	10356	93	15393	730	900	6288	7434	41	1003	50	7.9	15393	25	15314	54
14010	Atemajac de Brizuela	4709	3796	911	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4875	0	4815	60	4905	4040	849	16	5073	1562	3443	68	5073	672	298	3047	972	84	80	2	4.8	5073	17	5008	48	5235	4164	1062	9	5395	1695	3677	23	5395	635	256	3038	1417	49	114	5	5.6	5395	11	5359	25	5712	4985	695	32	5870	1983	3845	42	5870	471	426	3063	1902	8	153	14	6.4	5870	9	5834	27
14011	Atengo	4578	3950	624	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4698	5	4657	36	4648	4043	595	10	4771	1483	3274	14	4771	394	294	3074	988	21	66	2	5	4771	17	4743	11	4331	3828	496	7	4428	1269	3128	31	4428	311	172	2540	1356	49	84	7	5.7	4428	9	4382	37	4765	4260	484	21	4873	1395	3459	19	4873	288	309	2457	1808	11	123	7	6.5	4873	4	4865	4
14012	Atenguillo	3895	3340	551	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3998	4	3976	18	3766	3379	386	1	3860	1059	2790	11	3860	403	206	2206	1025	20	58	8	5.6	3860	12	3844	4	3703	3329	369	5	3770	955	2797	18	3770	309	129	2021	1259	52	127	12	6.2	3770	11	3748	11	3734	3392	332	10	3793	967	2780	46	3793	298	163	1855	1469	8	128	10	6.7	3793	13	3777	3
14013	Atotonilco el Alto	42428	37439	4911	78	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	43710	36	43367	307	44074	38607	5425	42	45309	13480	31692	137	45309	5410	2181	25890	11500	328	1452	84	5.7	45309	85	45099	125	45090	40160	4853	77	46304	13610	32221	473	46304	4116	2051	24640	14641	856	1873	74	6.3	46304	119	45635	550	50773	45923	4501	349	51945	15256	36388	301	51945	4232	2484	24991	20024	214	2895	191	7	51945	122	51639	184
14014	Atoyac	7939	6549	1388	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8142	178	7955	9	7463	6517	942	4	7668	1895	5732	41	7668	837	360	5047	1389	35	105	5	5	7668	64	7587	17	6939	6080	852	7	7094	1961	5094	39	7094	621	323	4254	1820	76	162	11	5.6	7094	10	7061	23	7366	6558	764	44	7513	1895	5536	82	7513	562	374	4147	2405	25	245	8	6.2	7513	43	7457	13
14015	Autlán de Navarro	41624	38852	2712	60	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	42680	50	42494	136	44081	40712	3335	34	45120	15058	29875	187	45120	2817	2362	21348	18283	310	3105	270	7.3	45120	320	44661	139	46062	42987	3031	44	47083	14704	32077	302	47083	2248	1952	19443	22839	601	4799	387	8.2	47083	502	46417	164	50755	47658	2858	239	51904	15932	35607	365	51904	2307	2513	19822	27148	114	6284	632	8.6	51904	575	51201	128
14016	Ayotlán	28703	23599	5078	26	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	29576	6	29487	83	29945	25207	4698	40	30835	8210	22461	164	30835	4152	1765	19664	5047	207	345	37	4.7	30835	124	30597	114	30166	25987	4137	42	31043	8610	22112	321	31043	3371	1411	18770	6899	592	518	31	5.3	31043	68	30735	240	33170	29138	3786	246	34012	9469	24286	257	34012	3232	1825	19143	9675	137	871	71	6	34012	59	33834	119
14017	Ayutla	11592	9946	1623	23	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	11911	10	11839	62	11212	10067	1137	8	11517	3416	8038	63	11517	902	507	7124	2869	115	230	34	5.6	11517	35	11453	29	10749	9645	1089	15	10996	3369	7515	112	10996	730	428	6040	3587	211	315	26	6.2	10996	30	10869	97	11230	10226	959	45	11465	3305	8136	24	11465	702	553	5628	4548	34	409	57	6.8	11465	14	11439	12
14018	La Barca	49906	44542	5302	62	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	51207	60	50979	168	50593	45269	5261	63	51930	15164	36562	204	51930	5230	2645	27676	16066	313	2043	113	6.2	51930	190	51577	163	51709	46227	5436	46	52973	15621	37074	278	52973	4779	2399	25634	19118	1043	2709	118	6.7	52973	247	52520	206	56605	51484	4850	271	57855	16946	40656	253	57855	4206	2882	26119	24490	158	3544	221	7.4	57855	107	57628	120
14019	Bolaños	4185	3104	1080	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4339	2045	2286	8	4236	3241	979	16	4395	1487	2864	44	4395	886	164	2448	777	120	72	9	4.3	4395	2125	2246	24	4160	3300	842	18	4319	1657	2621	41	4319	767	167	2137	1125	123	99	3	5.3	4319	2430	1854	35	5737	4570	1135	32	5910	2132	3752	26	5910	1038	353	2636	1855	28	195	12	5.8	5910	3777	2114	19
14020	Cabo Corrientes	7401	6558	768	75	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	7634	10	7495	129	7752	6891	851	10	7982	2564	5394	24	7982	701	410	4919	1908	44	137	21	5.6	7982	47	7914	21	7859	7108	737	14	8061	2540	5469	52	8061	547	383	4597	2407	127	202	12	6.1	8061	6	7990	65	8719	8056	574	89	8928	2601	6225	102	8928	526	395	4595	3353	59	290	23	6.5	8928	21	8859	48
14021	Casimiro Castillo	18020	15897	2110	13	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	18525	16	18468	41	18407	16527	1856	24	18903	6039	12741	123	18903	1754	1023	10157	5800	169	570	51	6.1	18903	84	18734	85	16538	14885	1642	11	16950	5039	11860	51	16950	1360	715	8362	6333	180	729	20	6.6	16950	44	16856	50	19000	17249	1588	163	19411	5562	13692	157	19411	1269	950	8730	8424	38	1202	96	7.4	19411	34	19317	60
14022	Cihuatlán	26362	23677	2633	52	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	27130	121	26818	191	26939	24171	2728	40	27687	8416	19129	142	27687	2445	1703	14116	9233	190	883	65	6.4	27687	254	27343	90	25921	23265	2601	55	26593	8181	18198	214	26593	1973	1157	12563	10355	545	1142	97	7	26593	334	26039	220	33790	30704	2839	247	34576	10132	24255	189	34576	2251	1846	15177	15195	107	2054	189	7.5	34576	398	34084	94
14023	Zapotlán el Grande	72333	66157	6121	55	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	74225	110	73762	353	75452	69909	5448	95	77269	27051	49898	320	77269	4909	3752	31093	36818	697	7477	570	8.2	77269	266	76720	283	83040	77408	5565	67	84928	28095	56550	283	84928	4432	3566	29694	46556	680	10639	912	8.9	84928	246	84473	209	88639	83661	4540	438	90426	29297	60627	502	90426	3689	4189	29490	52856	202	13317	1377	9.4	90426	214	90045	167
14024	Cocula	22408	20091	2232	85	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	22961	12	22730	219	22892	20617	2256	19	23460	6856	16508	96	23460	1954	1205	12577	7572	152	497	49	6.1	23460	50	23351	59	22050	20049	1960	41	22567	6562	15827	178	22567	1633	1031	10402	9084	417	943	28	6.9	22567	51	22357	159	23233	21254	1788	191	23734	6600	16887	247	23734	1318	1153	10445	10725	93	1284	48	7.5	23734	29	23609	96
14025	Colotlán	13786	12575	1173	38	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	14162	46	13886	230	14859	13590	1247	22	15263	5033	10171	59	15263	1177	781	8505	4692	108	841	56	6.4	15263	146	15066	51	14239	13048	1176	15	14559	5224	9287	48	14559	827	634	6956	5843	299	1212	104	7.2	14559	170	14316	73	16071	15000	952	119	16385	5848	10442	95	16385	781	815	7046	7669	74	1882	207	8.1	16385	271	16062	52
14026	Concepción de Buenos Aires	4680	4029	647	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4802	1	4793	8	4858	4210	647	1	4992	1403	3537	52	4992	599	248	2988	1112	45	82	6	5.2	4992	27	4949	16	4626	4010	604	12	4728	1481	3092	155	4728	432	195	2664	1335	102	75	4	5.8	4728	10	4651	67	5279	4734	537	8	5382	1386	3984	12	5382	468	266	2697	1942	9	171	17	6.5	5382	9	5370	3
14027	Cuautitlán de García Barragán	12916	9730	3126	60	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	13359	125	13047	187	13429	10439	2960	30	13851	4694	9062	95	13851	2269	765	7878	2841	98	165	17	4.5	13851	159	13639	53	14024	11271	2746	7	14454	4997	9426	31	14454	2089	833	7422	4032	78	361	23	5.3	14454	101	14335	18	15170	12421	2550	199	15528	5163	10243	122	15528	1831	892	7472	5274	59	460	49	6	15528	150	15326	52
14028	Cuautla	2147	1869	269	9	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2209	0	2166	43	2146	1895	250	1	2199	666	1515	18	2199	190	93	1479	429	8	32	3	5	2199	10	2185	4	1810	1608	200	2	1858	513	1334	11	1858	152	82	1075	518	31	32	3	5.7	1858	3	1845	10	1959	1778	171	10	1986	557	1407	22	1986	159	77	1051	696	3	50	6	6.3	1986	0	1984	2
14029	Cuquío	14599	12131	2463	5	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	15020	7	14975	38	14979	12774	2180	25	15381	4396	10905	80	15381	2296	645	9810	2504	126	187	9	4.6	15381	56	15267	58	14136	12169	1957	10	14496	4109	10259	128	14496	1647	532	8567	3453	297	295	9	5.3	14496	34	14367	95	15677	13900	1725	52	16008	4696	11216	96	16008	1623	824	8783	4752	26	409	22	6	16008	23	15876	109
14030	Chapala	34633	31663	2940	30	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	35545	47	35439	59	37013	34333	2615	65	37979	11016	26715	248	37979	2231	1882	18529	14881	456	2539	251	7.3	37979	190	37564	225	36695	33843	2789	63	37584	10973	26378	233	37584	1975	1491	16763	16745	610	3181	219	7.8	37584	135	37217	232	42799	40189	2231	379	43738	12238	31014	486	43738	1826	2074	17377	22260	201	4678	505	8.6	43738	135	43337	266
14031	Chimaltitán	3211	2676	533	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3323	14	3299	10	3226	2650	571	5	3322	1098	2192	32	3322	473	172	2058	599	20	38	6	4.4	3322	34	3283	5	2899	2439	456	4	2988	970	1986	32	2988	355	134	1717	734	48	24	4	4.9	2988	45	2924	19	3194	2717	464	13	3285	1035	2218	32	3285	394	170	1693	1024	4	79	4	5.7	3285	45	3237	3
14032	Chiquilistlán	4287	3510	774	3	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4444	3	4431	10	4614	3913	685	16	4766	1593	3110	63	4766	594	278	2961	887	46	70	5	4.9	4766	13	4729	24	4344	3734	604	6	4484	1583	2883	18	4484	423	248	2484	1258	71	73	2	5.7	4484	5	4456	23	5079	4522	532	25	5199	1704	3472	23	5199	460	309	2441	1976	13	149	10	6.6	5199	7	5186	6
14033	Degollado	17805	15248	2546	11	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	18394	5	18343	46	17854	15533	2294	27	18373	5333	12943	97	18373	2278	1103	11491	3411	90	361	28	5	18373	45	18263	65	16566	14420	2103	43	17015	4883	11958	174	17015	1602	821	9922	4158	512	332	24	5.5	17015	35	16763	217	18605	16669	1875	61	19010	5172	13750	88	19010	1768	980	10208	6002	52	589	52	6.2	19010	70	18890	50
14034	Ejutla	1996	1744	242	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2055	0	2037	18	1861	1673	186	2	1905	535	1363	7	1905	168	87	1161	465	24	27	2	5.4	1905	4	1897	4	1729	1525	203	1	1755	515	1233	7	1755	161	65	962	560	7	28	4	5.8	1755	3	1747	5	1892	1736	150	6	1930	464	1452	14	1930	114	64	945	800	7	102	3	6.9	1930	0	1929	1
14035	Encarnación de Díaz	38740	33412	5292	36	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	39924	23	39799	102	39547	34657	4852	38	40657	11167	29298	192	40657	4862	1675	24718	9152	250	611	44	5.2	40657	74	40404	179	40111	35557	4496	58	41223	11883	29035	305	41223	3665	1862	23051	11820	825	988	51	5.8	41223	103	40845	275	44940	40905	3721	314	46016	12856	32927	233	46016	3835	2264	23323	16395	199	1402	126	6.5	46016	84	45719	213
14036	Etzatlán	14538	13163	1346	29	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	14938	0	14872	66	14707	13541	1146	20	15127	4869	10200	58	15127	891	834	8071	5240	91	645	39	6.7	15127	28	15059	40	14818	13718	1029	71	15196	4789	10101	306	15196	660	649	7105	6366	416	746	25	7.4	15196	40	15002	154	16400	15451	796	153	16782	5571	11055	156	16782	643	867	6978	8197	97	1297	101	8.1	16782	21	16688	73
14037	El Grullo	17792	15845	1920	27	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	18233	19	18170	44	19361	17354	1989	18	19822	6129	13533	160	19822	1755	1064	10178	6668	157	912	61	6.5	19822	598	19170	54	18970	17351	1599	20	19397	6227	13095	75	19397	1094	878	9091	8136	198	1373	59	7.4	19397	72	19275	50	20980	19666	1216	98	21411	6525	14812	74	21411	975	1032	9006	10348	50	2056	158	8.1	21411	142	21244	25
14038	Guachinango	4235	3547	686	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4347	0	4331	16	4108	3592	513	3	4203	1183	3003	17	4203	502	157	2613	856	75	35	8	4.8	4203	39	4153	11	3656	3178	478	0	3725	1109	2612	4	3725	413	143	2064	1094	11	72	5	5.5	3725	15	3708	2	3902	3494	400	8	3972	1189	2774	9	3972	362	170	1963	1470	7	94	8	6.3	3972	6	3964	2
14039	Guadalajara	1426524	1363332	60757	2435	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1460247	3599	1450290	6358	1436419	1380276	54265	1878	1469366	469943	992436	6987	1469366	54615	67637	548068	786704	12342	166196	12176	8.8	1469366	6603	1456752	6011	1379740	1323984	50839	4917	1408633	426283	969738	12612	1408633	40941	52490	459564	832001	23637	204535	12848	9.5	1408633	5961	1391719	10953	1334690	1281662	39379	13649	1357921	394558	949189	14174	1357921	36540	53373	406151	855463	6394	225732	19141	10	1357921	5471	1345538	6912
14040	Hostotipaquillo	7172	6089	1073	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	7396	10	7373	13	7248	6372	871	5	7452	2207	5208	37	7452	885	317	4648	1555	47	53	7	4.9	7452	40	7392	20	7101	6211	888	2	7305	2358	4925	22	7305	678	414	4099	2058	56	72	7	5.5	7305	20	7269	16	9055	8211	821	23	9255	2524	6677	54	9255	685	470	4457	3624	19	247	17	6.7	9255	70	9173	12
